school_rank,school_name,school_id,school_state,professor_id,professor_legacy_id,professor_first,professor_last,department,avg_rating,avg_difficulty,would_take_again_percent,num_ratings,profile_url
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMDc2NDk4,2076498,Krista ,Steuben,Mathematics,2.5,3.5,50,2,https://www.ratemyprofessors.com/professor/2076498
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMjI1OTQ3,2225947,Kristiana,Kahakauwila,English,4.8,3.5,92.8571,14,https://www.ratemyprofessors.com/professor/2225947
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xODAyNTE0,1802514,Christopher,Morrison,Art,4.3,2,100,4,https://www.ratemyprofessors.com/professor/1802514
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xODQxMTI5,1841129,Caitlin,Gillespie,Classics,3.9,2.5,100,24,https://www.ratemyprofessors.com/professor/1841129
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci00NDMwODU=,443085,Peter,Homann,Environmental Studies,4.9,2.5,100,19,https://www.ratemyprofessors.com/professor/443085
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yNDQ4MTgw,2448180,Matthew,Hoogestraat,Engineering,5,5,100,1,https://www.ratemyprofessors.com/professor/2448180
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci01MzU0Njk=,535469,David,Patrick,Chemistry,3.9,3.7,66.6667,16,https://www.ratemyprofessors.com/professor/535469
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xODQ0NzQy,1844742,Marilyn,Chu,Education,4,3.3,100,8,https://www.ratemyprofessors.com/professor/1844742
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMTUwNDY0,2150464,Theresa,Kingma,Education,5,2,100,7,https://www.ratemyprofessors.com/professor/2150464
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci01Mjk5ODg=,529988,Yunqui,Shen,Mathematics,3.9,1.8,100,53,https://www.ratemyprofessors.com/professor/529988
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMzEwNzEx,2310711,Aumony,Dahl,Education,5,1.3,100,3,https://www.ratemyprofessors.com/professor/2310711
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xODcxODk4,1871898,Catherine,Riordan,Psychology,2.9,2.7,35,76,https://www.ratemyprofessors.com/professor/1871898
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xMzUxMTk=,135119,Geoffrey,Matthews,Computer Science,2.5,4.2,33.3333,72,https://www.ratemyprofessors.com/professor/135119
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMzIzMTk4,2323198,Joel,Swisher,Environmental Studies,5,3.7,100,3,https://www.ratemyprofessors.com/professor/2323198
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci03NjI2NzE=,762671,Mitchell,Jancic,Education,3.8,2,100,24,https://www.ratemyprofessors.com/professor/762671
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xNTA2Nzgx,1506781,Dennis,Murphy,Finance,3.3,3.8,20,15,https://www.ratemyprofessors.com/professor/1506781
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xOTQ0NjA1,1944605,Caren,Fleming,Education,4.5,2.6,100,5,https://www.ratemyprofessors.com/professor/1944605
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xNzg3MTY1,1787165,Kent,Smith,Design,3.1,3.6,62.5,26,https://www.ratemyprofessors.com/professor/1787165
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xODYzMzc1,1863375,Katharine,Destler,Management,2.6,2.8,100,6,https://www.ratemyprofessors.com/professor/1863375
